original_dir,old_name,new_name,file_size_bytes,year,name_year,date,site,Location for cluster,Latittude for cluster,Longitude for cluster,latitude,longitude,altitude,start time,# parrots,behavior,province,species,sorted
CPV2017Contact Calls,1192.23.25.85.wav,1192.23.25.85-2017.wav,28052,2017,1192.23.25.85-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.23.27.35.wav,1192.23.27.35-2017.wav,28052,2017,1192.23.27.35-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.23.27.75.wav,1192.23.27.75-2017.wav,25784,2017,1192.23.27.75-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.23.28.90.wav,1192.23.28.90-2017.wav,25116,2017,1192.23.28.90-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.23.29.20.wav,1192.23.29.20-2017.wav,28318,2017,1192.23.29.20-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.23.40.55.wav,1192.23.40.55-2017.wav,24718,2017,1192.23.40.55-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.23.40.85.wav,1192.23.40.85-2017.wav,23116,2017,1192.23.40.85-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.23.42.15.wav,1192.23.42.15-2017.wav,23782,2017,1192.23.42.15-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.23.46.35.wav,1192.23.46.35-2017.wav,25250,2017,1192.23.46.35-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.23.49.50.wav,1192.23.49.50-2017.wav,43256,2017,1192.23.49.50-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.23.52.10.wav,1192.23.52.10-2017.wav,25650,2017,1192.23.52.10-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.23.52.45.wav,1192.23.52.45-2017.wav,28186,2017,1192.23.52.45-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.23.54.10.wav,1192.23.54.10-2017.wav,25250,2017,1192.23.54.10-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.23.54.40.wav,1192.23.54.40-2017.wav,31784,2017,1192.23.54.40-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.13.75.wav,1192.25.13.75-2017.wav,20982,2017,1192.25.13.75-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.24.25.wav,1192.25.24.25-2017.wav,28050,2017,1192.25.24.25-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.24.55.wav,1192.25.24.55-2017.wav,22718,2017,1192.25.24.55-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.27.25.wav,1192.25.27.25-2017.wav,21650,2017,1192.25.27.25-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.28.65.wav,1192.25.28.65-2017.wav,23518,2017,1192.25.28.65-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.30.15.wav,1192.25.30.15-2017.wav,16582,2017,1192.25.30.15-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.33.70.wav,1192.25.33.70-2017.wav,26316,2017,1192.25.33.70-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.35.50.wav,1192.25.35.50-2017.wav,19116,2017,1192.25.35.50-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.35.80.wav,1192.25.35.80-2017.wav,21516,2017,1192.25.35.80-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.37.10.wav,1192.25.37.10-2017.wav,21384,2017,1192.25.37.10-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.38.80.wav,1192.25.38.80-2017.wav,20982,2017,1192.25.38.80-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.39.15.wav,1192.25.39.15-2017.wav,21384,2017,1192.25.39.15-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.41.30.wav,1192.25.41.30-2017.wav,23250,2017,1192.25.41.30-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.41.60.wav,1192.25.41.60-2017.wav,21784,2017,1192.25.41.60-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.43.00.wav,1192.25.43.00-2017.wav,24850,2017,1192.25.43.00-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.43.35.wav,1192.25.43.35-2017.wav,22850,2017,1192.25.43.35-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.44.90.wav,1192.25.44.90-2017.wav,26318,2017,1192.25.44.90-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.45.25.wav,1192.25.45.25-2017.wav,23782,2017,1192.25.45.25-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.47.80.wav,1192.25.47.80-2017.wav,24450,2017,1192.25.47.80-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.48.10.wav,1192.25.48.10-2017.wav,23650,2017,1192.25.48.10-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.51.00.wav,1192.25.51.00-2017.wav,22184,2017,1192.25.51.00-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.51.35.wav,1192.25.51.35-2017.wav,21384,2017,1192.25.51.35-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.54.90.wav,1192.25.54.90-2017.wav,25250,2017,1192.25.54.90-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.57.50.wav,1192.25.57.50-2017.wav,24050,2017,1192.25.57.50-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.25.59.35.wav,1192.25.59.35-2017.wav,23384,2017,1192.25.59.35-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.26.03.70.wav,1192.26.03.70-2017.wav,22582,2017,1192.26.03.70-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.26.06.10.wav,1192.26.06.10-2017.wav,26318,2017,1192.26.06.10-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.26.09.75.wav,1192.26.09.75-2017.wav,24984,2017,1192.26.09.75-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.26.10.90.wav,1192.26.10.90-2017.wav,24984,2017,1192.26.10.90-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.26.12.90.wav,1192.26.12.90-2017.wav,26182,2017,1192.26.12.90-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.26.14.00.wav,1192.26.14.00-2017.wav,21116,2017,1192.26.14.00-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.26.15.15.wav,1192.26.15.15-2017.wav,24984,2017,1192.26.15.15-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.26.22.70.wav,1192.26.22.70-2017.wav,26584,2017,1192.26.22.70-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.26.24.90.wav,1192.26.24.90-2017.wav,21116,2017,1192.26.24.90-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.26.25.35.wav,1192.26.25.35-2017.wav,24182,2017,1192.26.25.35-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.26.25.75.wav,1192.26.25.75-2017.wav,26852,2017,1192.26.25.75-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.26.34.20.wav,1192.26.34.20-2017.wav,26850,2017,1192.26.34.20-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.27.13.35.wav,1192.27.13.35-2017.wav,16582,2017,1192.27.13.35-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.27.22.00.wav,1192.27.22.00-2017.wav,18316,2017,1192.27.22.00-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.31.06.55.wav,1192.31.06.55-2017.wav,20048,2017,1192.31.06.55-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.31.19.10.wav,1192.31.19.10-2017.wav,26984,2017,1192.31.19.10-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.31.19.60.wav,1192.31.19.60-2017.wav,20582,2017,1192.31.19.60-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.31.46.90.wav,1192.31.46.90-2017.wav,27652,2017,1192.31.46.90-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.31.59.45.wav,1192.31.59.45-2017.wav,24982,2017,1192.31.59.45-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.32.00.15.wav,1192.32.00.15-2017.wav,24316,2017,1192.32.00.15-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.32.28.45.wav,1192.32.28.45-2017.wav,24184,2017,1192.32.28.45-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.32.30.05.wav,1192.32.30.05-2017.wav,24050,2017,1192.32.30.05-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.32.39.20.wav,1192.32.39.20-2017.wav,34452,2017,1192.32.39.20-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.32.52.60.wav,1192.32.52.60-2017.wav,30184,2017,1192.32.52.60-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.33.51.45.wav,1192.33.51.45-2017.wav,17382,2017,1192.33.51.45-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.34.12.95.wav,1192.34.12.95-2017.wav,21116,2017,1192.34.12.95-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.34.14.20.wav,1192.34.14.20-2017.wav,17114,2017,1192.34.14.20-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.34.37.45.wav,1192.34.37.45-2017.wav,17114,2017,1192.34.37.45-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.34.37.75.wav,1192.34.37.75-2017.wav,22850,2017,1192.34.37.75-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.34.57.70.wav,1192.34.57.70-2017.wav,21784,2017,1192.34.57.70-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.35.32.90.wav,1192.35.32.90-2017.wav,36052,2017,1192.35.32.90-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.35.37.65.wav,1192.35.37.65-2017.wav,22450,2017,1192.35.37.65-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.35.39.35.wav,1192.35.39.35-2017.wav,24716,2017,1192.35.39.35-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.35.39.70.wav,1192.35.39.70-2017.wav,27516,2017,1192.35.39.70-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
CPV2017Contact Calls,1192.35.57.75.wav,1192.35.57.75-2017.wav,32452,2017,1192.35.57.75-2017.wav,6/9/17,King William's Town,King William's Town,-33.49388889,27.70111111,"32 89' 38"" S","27 42' 04"" E",1368 feet,8:36 AM,17,"Flying, Perching, Arboreal movement, Allopreening, Juvenile begging, Circling, Agonistic",Eastern Cape,Cape Parrot,sorted
